project_name,filename,smell_name,occurrence_id,line,new_commit,new_commit_message,new_commit_date,new_change_type,first_commit_date,removing_number_commits,number_commits,release_hash,release_date,relative_path,new_feature,bug_fixing,enhancement,refactoring,first_commit_goal
* updating test and mandatory cli args

Signed-off-by: Prithvi Kannan <prithvi.kannan@databricks.com>

* fixing merge

Signed-off-by: Prithvi Kannan <prithvi.kannan@databricks.com>

* refactored into get_artifact_path

Signed-off-by: Prithvi Kannan <prithvi.kannan@databricks.com>

* fixing test case

Signed-off-by: Prithvi Kannan <prithvi.kannan@databricks.com>

* replaced Any with Optional

Signed-off-by: Prithvi Kannan <prithvi.kannan@databricks.com>

* idk how that happpened

Signed-off-by: Prithvi Kannan <prithvi.kannan@databricks.com>

* move output dirs to if-else

Signed-off-by: Prithvi Kannan <prithvi.kannan@databricks.com>

* addressing corey comments

Signed-off-by: Prithvi Kannan <prithvi.kannan@databricks.com>

* linter

Signed-off-by: Prithvi Kannan <prithvi.kannan@databricks.com>

Signed-off-by: Prithvi Kannan <prithvi.kannan@databricks.com>

* fix final batch of use-set-literal errors #6535 (#6584)

Signed-off-by: Daniel Gibbons <daniel.gibbons04@gmail.com>

Signed-off-by: Daniel Gibbons <daniel.gibbons04@gmail.com>

* Update doc to clarify tf.keras should not be logged with mlflow.tensorflow.log_model (#6573)

Signed-off-by: Liang Zhang <liang.zhang@databricks.com>

Signed-off-by: Liang Zhang <liang.zhang@databricks.com>

* Add mlflow_search_experiments API to R client (#6576)

* Make URLs clickable in the MLflow Tracking UI (#6526)

* wrap urls in anchor tag in runs table

Signed-off-by: Marijn Valk <marijncv@hotmail.com>

* eslint fix & comment

Signed-off-by: Marijn Valk <marijncv@hotmail.com>

* added comment to util function

Signed-off-by: Marijn Valk <marijncv@hotmail.com>

Signed-off-by: Marijn Valk <marijncv@hotmail.com>

* Removing actual code from DAG strings for MLP and just keeping user guide (#6595)

Signed-off-by: Sunish Sheth <sunishsheth2009@gmail.com>

Signed-off-by: Sunish Sheth <sunishsheth2009@gmail.com>

* Add confs for metric prefix and metric dataset info to mlflow.evaluate(), rename accuracy to accuracy_score (#6593)

* Actually include the prefix in eval results

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Naming

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Reset pipelines

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Rename

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Format

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Fix test

Signed-off-by: dbczumar <corey.zumar@databricks.com>

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* [Model Validation] Land model validation feature (#6582)

* [Model Validation] Disable logging metrics and artifacts for baseline model evaluation (#6310)

* add is_baseline_model boolean flag for disabling logging metrics and artifacts

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* evaluation for baseline model should not generate artifact

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* fix unit tests and dummy evaluator

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* add unit test for validation interface

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* change existing unit tests for testing validation

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* add more unit tests for disabling logging of metrics and artifacts for baseline model evaluation

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* add unit tests for vaildation

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* Fix docstring for evaluate

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* Refactor unit tests for evaluation and validation

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* Refactor unit tests for evaluation and validation

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* refactor unit tests

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* remove typo

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* refactor some code into functions

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* add baseline_model to evaluator.evalaute and change corresponding unit tests

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* refactor unit tests for better readability

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* undo some unnecessary refactor

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* remove unused methods

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* refactor default evaluator evaluate

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* add more info to doc string

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* add more doc strings for helper methods

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* Update mlflow/models/evaluation/base.py

Co-authored-by: Jerry Liang <66143562+jerrylian-db@users.noreply.github.com>

* Update mlflow/models/evaluation/base.py

Co-authored-by: Jerry Liang <66143562+jerrylian-db@users.noreply.github.com>

* address comments

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* Update mlflow/models/evaluation/default_evaluator.py

Co-authored-by: Jerry Liang <66143562+jerrylian-db@users.noreply.github.com>

* Update mlflow/models/evaluation/default_evaluator.py

Co-authored-by: Jerry Liang <66143562+jerrylian-db@users.noreply.github.com>

* address comments

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* add more comments

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* Update tests/models/test_default_evaluator.py

Co-authored-by: Jerry Liang <66143562+jerrylian-db@users.noreply.github.com>

* rename test configs

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* add doc string

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* address comments

Signed-off-by: Zhe Wang <zhe.wang@databricks.com>

* Update mlflow/models/evaluation/default_evaluator.py

Co-authored-by: Jerry Liang <66143562+jerrylian-db@users.noreply.github.com>

Co-authored-by: Jerry Liang <66143562+jerrylian-db@users.noreply.github.com>

* [Model Validation] Add MetricThreshold and Model Validation Functionality to MLflow.evaluate (#6328)

Add model validation functionality to `mlflow.evaluate`
- Add `MetricThreshold` class to let users define validation thresholds for model validation.
- Add `_validate` for metric value threshold check and model comparison check
- Add internal class `_ValidationResult` per metric for formatting failure message.

If the model validation passed, no exception will be thrown and `EvaluationResult` will be returned. If the model validation failed, `mlflowModelValidationFailedException` will be thrown containing detailed failure message indicating why the model validation did not pass.

Documentations:
Two extra parameters for `mlflow.evalaute`
<img width=""895"" alt=""CleanShot 2022-08-05 at 13 17 13@2x"" src=""https://user-images.githubusercontent.com/25189433/183156569-06139716-3065-4493-9804-bcbc3538afa9.png"">
One user facing class `MetricThreshold` for users to define thresholds for metrics.
<img width=""928"" alt=""CleanShot 2022-08-05 at 13 18 02@2x"" src=""https://user-images.githubusercontent.com/25189433/183156670-bdd1c147-9e45-4c77-87b0-d5dab308e7db.png"">

* Update mlflow/models/evaluation/base.py

Co-authored-by: Corey Zumar <39497902+dbczumar@users.noreply.github.com>

* Update mlflow/models/evaluation/base.py

Co-authored-by: Corey Zumar <39497902+dbczumar@users.noreply.github.com>

* Update mlflow/models/evaluation/base.py

Co-authored-by: Corey Zumar <39497902+dbczumar@users.noreply.github.com>

* merge master pt2

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* [Model Validation] Finishing touches and documentation (#6577)

* adapt feedback

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* adapt feedback

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* wip

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* add MetricThreshold class checks

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* fix missing baseline model test

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* enhance baseline model test

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* add baseline metric 0 tests

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* add ;

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* documentation

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* documentation

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* documentation

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* wip

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* wip

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* Update mlflow/models/evaluation/validation.py

Co-authored-by: Corey Zumar <39497902+dbczumar@users.noreply.github.com>
Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* Update docs/source/models.rst

Co-authored-by: Corey Zumar <39497902+dbczumar@users.noreply.github.com>
Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* Update docs/source/models.rst

Co-authored-by: Corey Zumar <39497902+dbczumar@users.noreply.github.com>
Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* Update docs/source/models.rst

Co-authored-by: Corey Zumar <39497902+dbczumar@users.noreply.github.com>
Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* Update examples/evaluation/README.md

Co-authored-by: Corey Zumar <39497902+dbczumar@users.noreply.github.com>
Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* wip

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

* wip

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>
Co-authored-by: Corey Zumar <39497902+dbczumar@users.noreply.github.com>

* modify evaluate doc string

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>

Signed-off-by: Jerry Liang <jerry.liang@databricks.com>
Co-authored-by: Zhe Wang <zhe.wang@databricks.com>
Co-authored-by: Corey Zumar <39497902+dbczumar@users.noreply.github.com>

* [ML-20702] increase version font size (#6596)

* Changed the name Start Time to Created (#6597)

Signed-off-by: Jin Zhang <jin.zhang@databricks.com>

Signed-off-by: Jin Zhang <jin.zhang@databricks.com>

* feat(scoring_server): add /health endpoint (#6574)

Signed-off-by: Gabriel Gazola Milan <gabriel.gazola@poli.ufrj.br>

Signed-off-by: Gabriel Gazola Milan <gabriel.gazola@poli.ufrj.br>

* Update start time col (#6614)

* Changed the name Start Time to Created

Signed-off-by: Jin Zhang <jin.zhang@databricks.com>

* Added i18n change to Created

Signed-off-by: Jin Zhang <jin.zhang@databricks.com>

Signed-off-by: Jin Zhang <jin.zhang@databricks.com>

* Add a script to update `CHANGELOG.md` (#6624)

* Add update_changelog.py

Signed-off-by: harupy <hkawamura0130@gmail.com>

* fix

Signed-off-by: harupy <hkawamura0130@gmail.com>

* fix

Signed-off-by: harupy <hkawamura0130@gmail.com>

* comma

Signed-off-by: harupy <hkawamura0130@gmail.com>

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Improve styling of DAG and rearrage transform step node (#6612)

Signed-off-by: Sunish Sheth <sunishsheth2009@gmail.com>

Signed-off-by: Sunish Sheth <sunishsheth2009@gmail.com>

* Update documentation for model version `run_link` field (#6632)

* Update documentation for model version run_link field

Signed-off-by: Arpit Jasapara <arpit.jasapara@databricks.com>

* Updated protos

Signed-off-by: Arpit Jasapara <arpit.jasapara@databricks.com>

* Update mlflow/protos/model_registry.proto

Co-authored-by: Siddharth Murching <smurching@gmail.com>
Signed-off-by: Arpit Jasapara <arpit.jasapara@databricks.com>

Signed-off-by: Arpit Jasapara <arpit.jasapara@databricks.com>
Co-authored-by: Siddharth Murching <smurching@gmail.com>

* Move data capture config to end (#6621)

Signed-off-by: dbczumar <corey.zumar@databricks.com>

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Used tuple instead a comma-separated string in pytest.mark.parametrize. (#6623)

* Used tuple instead a comma-separated string in pytest.mark.parametrize.

Signed-off-by: Shraddha Falane <falane.shraddha18@gmail.com>

* Used tuple instead a comma-separated string in pytest.mark.parametrize.

Signed-off-by: Shraddha Falane <falane.shraddha18@gmail.com>

Signed-off-by: Shraddha Falane <falane.shraddha18@gmail.com>

* Stabilize SearchExperiments API (#6551)

* Remove search experiments experimental

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Remove unused imports

Signed-off-by: dbczumar <corey.zumar@databricks.com>

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Fix command to trigger auto-formatting (#6639)

* Fix command to trigger auto-formatting

Signed-off-by: harupy <hkawamura0130@gmail.com>

* use test

Signed-off-by: harupy <hkawamura0130@gmail.com>

* fix script

Signed-off-by: harupy <hkawamura0130@gmail.com>

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Support argument for local_tmpdir when loading spark model. (#6642)

* feat: Support argument for local_tmpdir when loading spark model.
Signed-off-by: Li Jiang <bnujli@gmail.com>

* update local_tmpdir with dst_path
Signed-off-by: Li Jiang <bnujli@gmail.com>

* Add soft delete in (#6637)

* Add soft delete in

Signed-off-by: ninabacc-db <Nina.Baccam@databricks.com>

* Line item edit

Signed-off-by: ninabacc-db <Nina.Baccam@databricks.com>

Signed-off-by: ninabacc-db <Nina.Baccam@databricks.com>

* adding load_text, load_image, load_dict to fluent.py (#6475)

* adding load_text, load_json, load_image

Signed-off-by: Subramaniam Shanmugam <subramaniam02@gmail.com>

* adding pillow to requirements

Signed-off-by: Subramaniam Shanmu…

* Reduce Jinja dependency version to >= 2.11 (#6978)

Signed-off-by: harupy <hkawamura0130@gmail.com>

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Add `--build-image` flag to `mlflow run` (#7011)

* Add build-image flag to mlflow run

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Fix variable names

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Fix docs

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Fix tests

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Fix test

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Improve docs

Signed-off-by: harupy <hkawamura0130@gmail.com>

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Make model_uri positional for sagemaker update_deployment (#7040)

Signed-off-by: harupy <hkawamura0130@gmail.com>

Signed-off-by: harupy <hkawamura0130@gmail.com>

* [2.0] mlflow.evaluate(): allow arbitrary positive labels (#7079)

* Flexible pos label

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Test

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Remove sorted

Signed-off-by: dbczumar <corey.zumar@databricks.com>

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* adjust binary classifier label reordering (#7091)

Signed-off-by: Ben Wilson <benjamin.wilson@databricks.com>

Signed-off-by: Ben Wilson <benjamin.wilson@databricks.com>

* Reset _active_experiment_id in test teardown (#7098) (#7100)

Signed-off-by: harupy <hkawamura0130@gmail.com>

Signed-off-by: harupy <hkawamura0130@gmail.com>

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Convert FileStore experiment_id to randomly generated fixed-length int64 (#7070)

* Convert filestore experiment_id to fixed length random int64

Signed-off-by: Ben Wilson <benjamin.wilson@databricks.com>

* remove unused import

Signed-off-by: Ben Wilson <benjamin.wilson@databricks.com>

* test adjustments and remove default creation

Signed-off-by: Ben Wilson <benjamin.wilson@databricks.com>

* enable default experiment_id assignment

Signed-off-by: Ben Wilson <benjamin.wilson@databricks.com>

* test fixes

Signed-off-by: Ben Wilson <benjamin.wilson@databricks.com>

* test failures and lint

Signed-off-by: Ben Wilson <benjamin.wilson@databricks.com>

* adjust equivalency

Signed-off-by: Ben Wilson <benjamin.wilson@databricks.com>

* adjust sleep between experiment creation

Signed-off-by: Ben Wilson <benjamin.wilson@databricks.com>

* remove default creation logic

Signed-off-by: Ben Wilson <benjamin.wilson@databricks.com>

Signed-off-by: Ben Wilson <benjamin.wilson@databricks.com>

* Remove `dataset_name` and `on_data_{hash | name}` suffix from `mlflow.evaluate` (#7042)

* Remove dataset_name and on_data suffix

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Remove log_metrics_with_dataset_info

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Add artifact_name

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Fix tests

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Remove name

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Fix tests

Signed-off-by: harupy <hkawamura0130@gmail.com>

Signed-off-by: harupy <hkawamura0130@gmail.com>

* Remove unnecessary core requirements from 2.0 (#7052)

* Remove

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Lines

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Pipe reset

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Testreq

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Fix

Signed-off-by: dbczumar <corey.zumar@databricks.com>

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Handle read-only model mounts during virtualenv creation (#7124)

* Fix via copy

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Try a symlink

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Simplify

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Handle

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Write fix

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Fixes

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Lint

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Add a test

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Test fix

Signed-off-by: dbczumar <corey.zumar@databricks.com>

* Test fix

Signed-off-by: dbczumar <corey.zumar@databricks.com>
